Date_Hour;Date;Hour;Temperature;Humidity;Wind_speed;Visibility;Dew_point_temperature;Solar_Radiation;Rainfall;Snowfall
2018-01-27T00:00:00.000Z;2018-01-27;0;-15;42;1.2;1766;-25;0;0;0.3
2018-01-27T01:00:00.000Z;2018-01-27;1;-15.1;43;0.8;1905;-24.9;0;0;0.3
2018-01-27T02:00:00.000Z;2018-01-27;2;-15.3;43;0.6;1867;-25;0;0;0.3
2018-01-27T03:00:00.000Z;2018-01-27;3;-15.3;43;0.8;1963;-25;0;0;0.3
2018-01-27T04:00:00.000Z;2018-01-27;4;-15.3;47;0.8;1868;-24;0;0;0.3
2018-01-27T05:00:00.000Z;2018-01-27;5;-15.4;45;0.8;2000;-24.6;0;0;0.3
2018-01-27T06:00:00.000Z;2018-01-27;6;-15.3;47;0.7;1921;-24;0;0;0.3
2018-01-27T07:00:00.000Z;2018-01-27;7;-15.7;53;1.3;1629;-23.1;0;0;0.3
2018-01-27T08:00:00.000Z;2018-01-27;8;-15.9;58;0.9;1369;-22.2;0;0;0.3
2018-01-27T09:00:00.000Z;2018-01-27;9;-15.1;49;1.1;1401;-23.4;NA;0;0.3
2018-01-27T10:00:00.000Z;2018-01-27;10;-12.3;35;0.6;1497;-24.6;0.6;0;0.3
2018-01-27T11:00:00.000Z;2018-01-27;11;-9.6;33;1.1;1748;-22.9;0.9;0;0.3
2018-01-27T12:00:00.000Z;2018-01-27;12;-7.7;32;2.5;1763;-21.5;1.13;0;0.3
2018-01-27T13:00:00.000Z;2018-01-27;13;-6.6;27;2.1;1889;-22.5;1.24;0;0.3
2018-01-27T14:00:00.000Z;2018-01-27;14;-4.1;25;2;1730;-21.2;1.2;0;0.2
2018-01-27T15:00:00.000Z;2018-01-27;15;-3.7;26;2.2;1739;-20.4;1.04;0;0
2018-01-27T16:00:00.000Z;2018-01-27;16;-3.7;25;2.6;1839;-20.9;0.74;0;0
2018-01-27T17:00:00.000Z;2018-01-27;17;-4.6;26;1.9;2000;-21.2;0.39;0;0
2018-01-27T18:00:00.000Z;2018-01-27;18;-6.6;31;3;1988;-20.9;0.06;0;0
2018-01-27T19:00:00.000Z;2018-01-27;19;-7.1;33;2;1887;-20.6;0;0;0
2018-01-27T20:00:00.000Z;2018-01-27;20;-7.6;36;1.7;1858;-20.1;0;0;0
2018-01-27T21:00:00.000Z;2018-01-27;21;-7.9;35;2.6;1878;-20.7;0;0;0
2018-01-27T22:00:00.000Z;2018-01-27;22;-7.8;43;2.3;1804;-18.2;0;0;0
2018-01-27T23:00:00.000Z;2018-01-27;23;-7.6;42;1.2;1760;-18.3;0;0;0
2018-01-28T00:00:00.000Z;2018-01-28;0;-7.5;36;2.3;1972;-20;0;0;0
2018-01-28T01:00:00.000Z;2018-01-28;1;-7.5;45;2.4;1853;-17.4;0;0;0
2018-01-28T02:00:00.000Z;2018-01-28;2;-7.8;51;1.9;1627;-16.1;0;0;0
2018-01-28T03:00:00.000Z;2018-01-28;3;-7.7;49;1.8;1573;-16.5;0;0;0
2018-01-28T04:00:00.000Z;2018-01-28;4;-7.6;37;1.6;1966;-19.8;0;0;0
2018-01-28T05:00:00.000Z;2018-01-28;5;-7.5;33;1.5;2000;-21;0;0;0
2018-01-28T06:00:00.000Z;2018-01-28;6;-7.8;35;1.9;2000;-20.6;0;0;0
2018-01-28T07:00:00.000Z;2018-01-28;7;-8;39;1.9;2000;-19.5;0;0;0
2018-01-28T08:00:00.000Z;2018-01-28;8;-8.1;43;1.7;1943;NA;0;0;0
2018-01-28T09:00:00.000Z;2018-01-28;9;-7.8;41;1.8;1923;-18.7;0.17;0;0
2018-01-28T10:00:00.000Z;2018-01-28;10;-5.9;35;1.9;1940;-18.9;0.53;0;0
2018-01-28T11:00:00.000Z;2018-01-28;11;-4.6;27;2.6;1887;-20.8;0.85;0;0
2018-01-28T12:00:00.000Z;2018-01-28;12;-3.5;26;2.5;1756;-20.2;1.07;0;0
2018-01-28T13:00:00.000Z;2018-01-28;13;-2.4;22;2.5;1866;-21.2;1.16;0;0
2018-01-28T14:00:00.000Z;2018-01-28;14;-1.5;20;3;1992;-21.6;1.09;0;0
2018-01-28T15:00:00.000Z;2018-01-28;15;-1.9;23;4.3;2000;-20.3;0.7;0;0
2018-01-28T16:00:00.000Z;2018-01-28;16;-2.1;27;4;2000;-18.6;0.52;0;0
2018-01-28T17:00:00.000Z;2018-01-28;17;-3.8;32;5.2;2000;-18.1;0.25;0;0
2018-01-28T18:00:00.000Z;2018-01-28;18;-4.9;35;3.7;2000;-18;0.04;0;0
2018-01-28T19:00:00.000Z;2018-01-28;19;-6;31;3.6;2000;-20.4;0;0;0
2018-01-28T20:00:00.000Z;2018-01-28;20;-7;30;2.8;2000;-21.6;0;0;0
2018-01-28T21:00:00.000Z;2018-01-28;21;-7.3;34;3.5;2000;-20.5;0;0;0
2018-01-28T22:00:00.000Z;2018-01-28;22;-7.9;40;2.5;1997;-19.1;0;0;0
2018-01-28T23:00:00.000Z;2018-01-28;23;-8.7;42;2.1;1981;-19.3;0;0;0
2018-01-29T00:00:00.000Z;2018-01-29;0;-9.3;45;0.7;1976;-19;0;0;0
2018-01-29T01:00:00.000Z;2018-01-29;1;-9.8;47;1.3;1934;-19;0;0;0
2018-01-29T02:00:00.000Z;2018-01-29;2;-10.2;47;0.9;1808;-19.3;0;0;0
2018-01-29T03:00:00.000Z;2018-01-29;3;-9.8;43;2.8;1963;-20;0;0;0
2018-01-29T04:00:00.000Z;2018-01-29;4;-9.9;45;2.5;1967;-19.6;0;NA;0
2018-01-29T05:00:00.000Z;2018-01-29;5;-10.4;47;1;1921;-19.5;0;0;0
2018-01-29T06:00:00.000Z;2018-01-29;6;-10.9;43;1;1967;-21;0;0;0
2018-01-29T07:00:00.000Z;2018-01-29;7;-11.1;37;1.6;2000;-22.9;0;0;0
2018-01-29T08:00:00.000Z;2018-01-29;8;-11.5;38;1;1998;-23;0.01;0;0
2018-01-29T09:00:00.000Z;2018-01-29;9;-10.8;34;2.9;1975;-23.6;0.17;0;0
2018-01-29T10:00:00.000Z;2018-01-29;10;-9.5;28;3.7;1893;-24.6;0.59;0;0
2018-01-29T11:00:00.000Z;2018-01-29;11;-8.1;24;3.6;1761;-25.1;0.91;0;0
2018-01-29T12:00:00.000Z;2018-01-29;12;-7.3;23;3.8;1903;-24.9;1.17;0;0
2018-01-29T13:00:00.000Z;2018-01-29;13;-6.9;23;4.6;1963;-24.6;1.28;0;0
2018-01-29T14:00:00.000Z;2018-01-29;14;-5.7;23;4.5;1956;-23.5;1.25;0;0
2018-01-29T15:00:00.000Z;2018-01-29;15;-5.2;27;4.5;1927;-21.3;1.06;0;0
2018-01-29T16:00:00.000Z;2018-01-29;16;-5.5;28;4.3;1926;-21.1;0.78;0;0
2018-01-29T17:00:00.000Z;2018-01-29;17;-5.7;30;3.6;1978;-20.5;0.4;0;0
2018-01-29T18:00:00.000Z;2018-01-29;18;-6.6;34;2.5;2000;-19.8;NA;0;0
2018-01-29T19:00:00.000Z;2018-01-29;19;-7.1;40;3.2;2000;-18.4;0;0;0
2018-01-29T20:00:00.000Z;2018-01-29;20;-7.4;41;3.8;2000;-18.4;0;0;0
2018-01-29T21:00:00.000Z;2018-01-29;21;-7.7;42;2.9;1905;-18.4;0;0;0
2018-01-29T22:00:00.000Z;2018-01-29;22;-8.8;40;3;1985;-19.9;0;0;0
2018-01-29T23:00:00.000Z;2018-01-29;23;-9.4;41;1.6;2000;-20.2;0;0;0
2018-01-30T00:00:00.000Z;2018-01-30;0;-10;34;1.1;2000;-22.9;0;0;0
2018-01-30T01:00:00.000Z;2018-01-30;1;-10.4;37;0.3;2000;-22.3;0;0;0
2018-01-30T02:00:00.000Z;2018-01-30;2;-10.6;40;1;2000;-21.6;0;NA;0
2018-01-30T03:00:00.000Z;2018-01-30;3;-10.7;42;1.4;2000;-21.1;0;0;0
2018-01-30T04:00:00.000Z;2018-01-30;4;-11.1;50;1.2;1986;-19.4;0;0;0
2018-01-30T05:00:00.000Z;2018-01-30;5;-11.3;53;1.6;1979;-19;0;0;0
2018-01-30T06:00:00.000Z;2018-01-30;6;-11.2;53;0.9;2000;-18.9;0;0;0
2018-01-30T07:00:00.000Z;2018-01-30;7;-11.3;57;0.9;1984;-18.1;0;0;0
2018-01-30T08:00:00.000Z;2018-01-30;8;-11.1;61;0.7;1963;-17.1;0.01;0;0
2018-01-30T09:00:00.000Z;2018-01-30;9;-9.9;49;0.8;1624;-18.6;0.2;0;0
2018-01-30T10:00:00.000Z;2018-01-30;10;-7.5;42;0.9;1705;-18.2;0.55;0;0
2018-01-30T11:00:00.000Z;2018-01-30;11;-4.5;29;1.3;1912;-19.8;0.79;0;0
2018-01-30T12:00:00.000Z;2018-01-30;12;-3.2;32;2.7;1900;-17.5;1.01;0;0
2018-01-30T13:00:00.000Z;2018-01-30;13;-1.3;35;2;1893;-14.8;1.18;0;0
2018-01-30T14:00:00.000Z;2018-01-30;14;-1.1;46;2.1;1437;-11.2;0.72;0;0
2018-01-30T15:00:00.000Z;2018-01-30;15;-1.6;55;2.5;1891;-9.4;0.64;0;0
2018-01-30T16:00:00.000Z;2018-01-30;16;-2.2;76;1.7;233;-5.8;0.25;0;0
2018-01-30T17:00:00.000Z;2018-01-30;17;-2.4;85;0.3;174;-4.5;0.06;0;0.6
2018-01-30T18:00:00.000Z;2018-01-30;18;-2.3;91;0.4;NA;-3.5;0;1.4;2
2018-01-30T19:00:00.000Z;2018-01-30;19;-1.7;91;1.1;167;-2.9;0;0;3
2018-01-30T20:00:00.000Z;2018-01-30;20;-1.5;91;1.7;270;-2.7;0;0;3.3
2018-01-30T21:00:00.000Z;2018-01-30;21;-1.6;91;1.3;508;-2.8;0;1.5;3.5
2018-01-30T22:00:00.000Z;2018-01-30;22;-1.7;85;1.2;1006;-3.8;0;0;3.5
2018-01-30T23:00:00.000Z;2018-01-30;23;-1.7;83;1;1093;-4.2;0;0;3.5
2018-01-31T00:00:00.000Z;2018-01-31;0;-1.7;83;0.8;1113;-4.2;0;0;3.5
2018-01-31T01:00:00.000Z;2018-01-31;1;-1.6;81;1.1;1141;-4.4;0;0;3.5
2018-01-31T02:00:00.000Z;2018-01-31;2;-1.6;80;1.4;1097;-4.6;0;0;3.5
2018-01-31T03:00:00.000Z;2018-01-31;3;-2.2;83;1;977;-4.7;0;0;3.5
2018-01-31T04:00:00.000Z;2018-01-31;4;-2.4;82;1.5;877;-5;0;0;3.5
2018-01-31T05:00:00.000Z;2018-01-31;5;-2.8;83;0.6;946;-5.2;0;0;3.5
2018-01-31T06:00:00.000Z;2018-01-31;6;-3.1;80;0.7;1215;-6;0;0;3.5
2018-01-31T07:00:00.000Z;2018-01-31;7;-3.5;83;1.6;953;-5.9;0;0;3.5
2018-01-31T08:00:00.000Z;2018-01-31;8;-3.6;83;1.7;915;-6;NA;0;3.5
2018-01-31T09:00:00.000Z;2018-01-31;9;-3.3;77;1.2;916;-6.7;0.1;0;3.4
2018-01-31T10:00:00.000Z;2018-01-31;10;-2.3;63;1.7;1286;-8.4;0.22;0;3.2
2018-01-31T11:00:00.000Z;2018-01-31;11;-1.5;46;2.5;1906;-11.6;0.56;0;3
2018-01-31T12:00:00.000Z;2018-01-31;12;-1;35;2.7;1921;-14.5;0.64;0;3
2018-01-31T13:00:00.000Z;2018-01-31;13;-0.8;39;2.6;1853;-13;0.54;0;2.8
2018-01-31T14:00:00.000Z;2018-01-31;14;-0.7;33;2.7;1984;-15;0.56;0;2.5
2018-01-31T15:00:00.000Z;2018-01-31;15;-0.5;30;2.3;1997;-15.9;0.45;0;2.2
2018-01-31T16:00:00.000Z;2018-01-31;16;-0.1;29;1.6;2000;-16;0.5;0;1.8
2018-01-31T17:00:00.000Z;2018-01-31;17;-0.9;34;2.8;2000;-14.8;0.28;0;1.8
2018-01-31T18:00:00.000Z;2018-01-31;18;-1.8;35;2.1;2000;-15.2;0.05;0;1.6
2018-01-31T19:00:00.000Z;2018-01-31;19;-2.2;36;2.2;2000;-15.2;0;0;1.6
2018-01-31T20:00:00.000Z;2018-01-31;20;-2.6;36;3.1;2000;-15.6;0;0;1.6
2018-01-31T21:00:00.000Z;2018-01-31;21;-3.4;40;0.9;2000;-15;0;0;1.6
2018-01-31T22:00:00.000Z;2018-01-31;22;-4.2;48;1;2000;-13.5;NA;0;1.6
2018-01-31T23:00:00.000Z;2018-01-31;23;-4.7;53;1.3;2000;-12.8;0;0;1.6
2018-02-01T00:00:00.000Z;2018-02-01;0;-5.2;56;1.4;1996;-12.6;0;0;1.6
2018-02-01T01:00:00.000Z;2018-02-01;1;-5.4;54;1.7;1996;-13.2;0;0;1.6
2018-02-01T02:00:00.000Z;2018-02-01;2;-5.5;NA;2.1;1980;-13.5;0;0;1.6
2018-02-01T03:00:00.000Z;2018-02-01;3;-6.2;57;1.6;1874;-13.3;0;0;1.6
2018-02-01T04:00:00.000Z;2018-02-01;4;-7.1;56;1.8;1841;-14.4;NA;0;1.6
2018-02-01T05:00:00.000Z;2018-02-01;5;-7.8;65;2.3;1737;-13.2;0;0;1.6
2018-02-01T06:00:00.000Z;2018-02-01;6;-8.1;59;0.7;1915;-14.7;0;0;1.6
2018-02-01T07:00:00.000Z;2018-02-01;7;-8.7;64;0.5;1972;-14.2;0;0;1.6
2018-02-01T08:00:00.000Z;2018-02-01;8;-8.6;59;1;1948;-15.1;0.01;0;1.6
2018-02-01T09:00:00.000Z;2018-02-01;9;-7.9;50;0.6;1805;-16.5;0.23;0;1.6
2018-02-01T10:00:00.000Z;2018-02-01;10;-5;41;0.5;1799;-16.2;0.64;0;1.5
2018-02-01T11:00:00.000Z;2018-02-01;11;-2.6;33;1.5;1830;-16.6;0.95;0;1.4
2018-02-01T12:00:00.000Z;2018-02-01;12;-1.1;31;1.3;1869;-16.1;1.2;0;1.3
2018-02-01T13:00:00.000Z;2018-02-01;13;0.3;28;3.1;1988;-16.1;1.3;0;1
2018-02-01T14:00:00.000Z;2018-02-01;14;0.8;23;3.2;2000;-18;1.29;0;0.5
2018-02-01T15:00:00.000Z;2018-02-01;15;0.7;25;3;1987;-17.1;1.12;0;0
2018-02-01T16:00:00.000Z;2018-02-01;16;1.1;26;2.1;1957;-16.3;0.82;0;0
2018-02-01T17:00:00.000Z;2018-02-01;17;0.3;26;2.4;1977;-17;0.45;0;0
2018-02-01T18:00:00.000Z;2018-02-01;18;-1;28;1.9;2000;-17.2;0.08;0;0
2018-02-01T19:00:00.000Z;2018-02-01;19;-1.8;32;1.5;2000;-16.3;0;0;0
2018-02-01T20:00:00.000Z;2018-02-01;20;-2.4;36;1;2000;-15.4;0;0;0
2018-02-01T21:00:00.000Z;2018-02-01;21;-3.2;47;1.8;1917;-12.9;0;0;0
2018-02-01T22:00:00.000Z;2018-02-01;22;-3.9;52;1.2;1871;-12.3;0;0;0
2018-02-01T23:00:00.000Z;2018-02-01;23;-4.5;55;0.4;1908;-12.1;0;0;0
2018-02-02T00:00:00.000Z;2018-02-02;0;-4.9;56;1.1;1982;-12.3;0;0;0
2018-02-02T01:00:00.000Z;2018-02-02;1;-5.2;56;0.9;1973;-12.6;0;0;0
2018-02-02T02:00:00.000Z;2018-02-02;2;-5.7;59;0.3;1951;-12.4;0;0;0
2018-02-02T03:00:00.000Z;2018-02-02;3;-6.3;63;0.9;1425;-12.2;0;0;0
2018-02-02T04:00:00.000Z;2018-02-02;4;-6.7;65;1.1;1705;-12.1;0;0;0
2018-02-02T05:00:00.000Z;2018-02-02;5;-6.8;61;0.2;1724;-13;0;0;0
2018-02-02T06:00:00.000Z;2018-02-02;6;-7;62;1.3;1830;-13;0;0;0
2018-02-02T07:00:00.000Z;2018-02-02;7;-7.4;62;1.5;1909;-13.4;0;0;0
2018-02-02T08:00:00.000Z;2018-02-02;8;-7.4;58;2.2;1882;-14.2;0.01;0;0
2018-02-02T09:00:00.000Z;2018-02-02;9;-6.5;54;1.2;1541;-14.2;0.22;0;0
2018-02-02T10:00:00.000Z;2018-02-02;10;-4.1;43;1.2;1187;-14.8;0.59;0;0
2018-02-02T11:00:00.000Z;2018-02-02;11;-1.4;37;1;1317;-14.2;0.91;NA;0
2018-02-02T12:00:00.000Z;2018-02-02;12;0.9;37;1.5;1283;NA;1.12;0;0
2018-02-02T13:00:00.000Z;2018-02-02;13;1.6;29;2.2;1662;-14.5;1.2;0;0
2018-02-02T14:00:00.000Z;2018-02-02;14;3.2;26;2.2;1499;-14.5;1.16;0;0
2018-02-02T15:00:00.000Z;2018-02-02;15;3.6;26;2.4;1687;-14.1;0.99;0;0
2018-02-02T16:00:00.000Z;2018-02-02;16;2.9;26;3;1968;-14.7;0.69;0;0
2018-02-02T17:00:00.000Z;2018-02-02;17;NA;25;2.3;1998;-16;0.34;0;0
2018-02-02T18:00:00.000Z;2018-02-02;18;0.5;37;3;1733;-12.5;0.06;0;0
2018-02-02T19:00:00.000Z;2018-02-02;19;-0.5;43;2.5;1666;-11.5;0;0;0
2018-02-02T20:00:00.000Z;2018-02-02;20;-1.3;51;2.4;1481;-10.1;0;0;0
2018-02-02T21:00:00.000Z;2018-02-02;21;-2;61;1.7;1655;-8.5;0;0;0
2018-02-02T22:00:00.000Z;2018-02-02;22;-2.4;63;1.3;1523;-8.4;0;0;0
2018-02-02T23:00:00.000Z;2018-02-02;23;-2.6;69;2;1434;-7.5;0;0;0
2018-02-03T00:00:00.000Z;2018-02-03;0;-2.5;69;2.2;1366;-7.4;0;0;0
2018-02-03T01:00:00.000Z;2018-02-03;1;-2.3;71;3.2;1078;-6.8;0;0;0
2018-02-03T02:00:00.000Z;2018-02-03;2;-3.4;82;4.2;184;-6;0;0;0
2018-02-03T03:00:00.000Z;2018-02-03;3;-4.4;80;4.3;346;-7.3;0;0.1;0.1
2018-02-03T04:00:00.000Z;2018-02-03;4;-5.6;74;4;387;-9.5;0;0;0.2
2018-02-03T05:00:00.000Z;2018-02-03;5;-6.3;65;3.9;1521;-11.8;0;0;0.3
2018-02-03T06:00:00.000Z;2018-02-03;6;-7.8;57;4.8;1867;-14.8;0;0.4;0.3
2018-02-03T07:00:00.000Z;2018-02-03;7;-8.8;58;4;1942;-15.5;0;0;0.3
2018-02-03T08:00:00.000Z;2018-02-03;8;-9.5;56;3.5;1979;-16.6;0.01;0;0.3
2018-02-03T09:00:00.000Z;2018-02-03;9;-9.4;47;3.3;1995;-18.6;0.42;0;0.3
2018-02-03T10:00:00.000Z;2018-02-03;10;-8.5;43;4;1797;-18.8;1.09;0;0.2
2018-02-03T11:00:00.000Z;2018-02-03;11;-7.7;41;4.6;1984;-18.7;1.65;0;0.2
2018-02-03T12:00:00.000Z;2018-02-03;12;-6;38;3.4;1930;-18;2.04;0;0
2018-02-03T13:00:00.000Z;2018-02-03;13;-5.8;38;3.7;1961;-17.8;2.25;0;0
2018-02-03T14:00:00.000Z;2018-02-03;14;-5;31;4;2000;-19.5;2.18;0;0
2018-02-03T15:00:00.000Z;2018-02-03;15;-4.5;31;4.3;1979;-19.1;1.91;0;0
2018-02-03T16:00:00.000Z;2018-02-03;16;-4.2;31;3.5;1974;-18.8;1.42;0;0
2018-02-03T17:00:00.000Z;2018-02-03;17;-5.6;32;4.6;2000;-19.7;0.53;0;0
2018-02-03T18:00:00.000Z;2018-02-03;18;-6.6;36;4.4;2000;-19.2;0.15;0;0
2018-02-03T19:00:00.000Z;2018-02-03;19;-7.6;32;4.8;2000;-21.4;0;0;0
2018-02-03T20:00:00.000Z;2018-02-03;20;-8.5;31;4.1;2000;-22.6;0;0;0
2018-02-03T21:00:00.000Z;2018-02-03;21;-9.1;38;2.7;2000;-20.8;0;0;0
2018-02-03T22:00:00.000Z;2018-02-03;22;-9.7;45;3;2000;-19.4;0;0;0
2018-02-03T23:00:00.000Z;2018-02-03;23;-10;48;2.6;2000;-18.9;0;0;0
2018-02-04T00:00:00.000Z;2018-02-04;0;-10.4;49;2.4;2000;-19;0;0;0
2018-02-04T01:00:00.000Z;2018-02-04;1;-10.5;48;3.1;2000;-19.4;0;0;0
2018-02-04T02:00:00.000Z;2018-02-04;2;-10.5;49;2;2000;-19.1;0;0;0
2018-02-04T03:00:00.000Z;2018-02-04;3;-10.6;47;3.7;2000;-19.7;0;0;0
2018-02-04T04:00:00.000Z;2018-02-04;4;-11.2;47;2.3;2000;-20.3;0;0;0
2018-02-04T05:00:00.000Z;2018-02-04;5;-11.5;51;3.3;1996;-19.6;0;0;0
2018-02-04T06:00:00.000Z;2018-02-04;6;-11.8;54;2.4;1917;-19.2;0;0;0
2018-02-04T07:00:00.000Z;2018-02-04;7;-12.4;54;2.5;1790;-19.8;0;0;0
2018-02-04T08:00:00.000Z;2018-02-04;8;-12.8;56;2.4;1507;-19.7;0.02;0;0
2018-02-04T09:00:00.000Z;2018-02-04;9;-12.4;51;3.8;1415;-20.4;0.38;0;0
2018-02-04T10:00:00.000Z;2018-02-04;10;-11.2;43;3.5;1359;-21.3;1.04;0;0
2018-02-04T11:00:00.000Z;2018-02-04;11;NA;37;2.8;1436;-21.6;1.57;0;0
2018-02-04T12:00:00.000Z;2018-02-04;12;-8.3;32;1.8;1295;-22.1;1.99;0;0
2018-02-04T13:00:00.000Z;2018-02-04;13;-8.3;34;4;1561;-21.4;2.22;0;0
2018-02-04T14:00:00.000Z;2018-02-04;14;-7.4;33;4;1713;-20.9;2.17;0;0
2018-02-04T15:00:00.000Z;2018-02-04;15;-6.4;30;4.9;1939;-21.1;1.89;0;0
2018-02-04T16:00:00.000Z;2018-02-04;16;-5.4;29;3.6;1979;-20.6;1.4;0;0
2018-02-04T17:00:00.000Z;2018-02-04;17;-5.9;27;3.6;1974;-21.9;0.81;0;0
2018-02-04T18:00:00.000Z;2018-02-04;18;-7;26;4.1;2000;-23.3;0.16;0;0
2018-02-04T19:00:00.000Z;2018-02-04;19;-7.7;31;3.3;2000;-21.9;0;0;0
2018-02-04T20:00:00.000Z;2018-02-04;20;-8.2;28;3.5;2000;-23.5;0;0;0
2018-02-04T21:00:00.000Z;2018-02-04;21;-8.9;35;3.2;2000;-21.6;0;0;0
2018-02-04T22:00:00.000Z;2018-02-04;22;-9.7;45;1.3;2000;-19.4;0;0;0
2018-02-04T23:00:00.000Z;2018-02-04;23;-10.3;48;2;2000;-19.2;0;0;0
2018-02-05T00:00:00.000Z;2018-02-05;0;-10.5;52;2.4;2000;-18.4;0;0;0
2018-02-05T01:00:00.000Z;2018-02-05;1;-11.2;54;1;2000;-18.6;0;0;0
2018-02-05T02:00:00.000Z;2018-02-05;2;-11.2;55;1.5;2000;-18.4;0;NA;0
2018-02-05T03:00:00.000Z;2018-02-05;3;-11.3;54;0.6;2000;-18.7;0;0;0
2018-02-05T04:00:00.000Z;2018-02-05;4;-11.7;51;1.2;2000;-19.8;0;0;0
2018-02-05T05:00:00.000Z;2018-02-05;5;-11.6;45;2.4;2000;-21.1;NA;0;0
2018-02-05T06:00:00.000Z;2018-02-05;6;-11.5;40;2.3;2000;-22.4;0;0;0
2018-02-05T07:00:00.000Z;2018-02-05;7;-11.6;44;1.6;2000;-21.4;0;0;0
2018-02-05T08:00:00.000Z;2018-02-05;8;-11.5;40;2.8;2000;-22.4;0.02;0;0
2018-02-05T09:00:00.000Z;2018-02-05;9;-11.1;38;2.4;1945;-22.6;0.43;0;0
2018-02-05T10:00:00.000Z;2018-02-05;10;-9.6;32;3.7;2000;-23.2;1.14;0;0
2018-02-05T11:00:00.000Z;2018-02-05;11;-8.5;27;4.7;1894;-24.2;1.73;0;0
2018-02-05T12:00:00.000Z;2018-02-05;12;-7.8;28;4.1;2000;-23.1;2.12;0;0
2018-02-05T13:00:00.000Z;2018-02-05;13;-7;25;4.2;1999;-23.7;2.29;0;0
2018-02-05T14:00:00.000Z;2018-02-05;14;-6.4;24;4.6;1970;-23.7;2.23;0;0
2018-02-05T15:00:00.000Z;2018-02-05;15;-5.7;25;4.4;1995;-22.6;1.94;0;0
2018-02-05T16:00:00.000Z;2018-02-05;16;-5.4;25;3.4;1985;-22.3;1.44;0;0
2018-02-05T17:00:00.000Z;2018-02-05;17;-6.4;28;4.5;2000;-21.9;0.81;0;0
2018-02-05T18:00:00.000Z;2018-02-05;18;-7.6;29;3.5;2000;-22.6;0.16;0;0
2018-02-05T19:00:00.000Z;2018-02-05;19;-8.3;29;4.1;2000;-23.2;0;0;0
2018-02-05T20:00:00.000Z;2018-02-05;20;-9.1;35;3.8;2000;-21.7;0;0;0
2018-02-05T21:00:00.000Z;2018-02-05;21;-9.8;41;3.9;1949;-20.6;0;0;0
2018-02-05T22:00:00.000Z;2018-02-05;22;-10.3;43;3.7;1876;-20.5;0;0;0
2018-02-05T23:00:00.000Z;2018-02-05;23;-10.5;47;2.8;1794;-19.6;0;0;0
2018-02-06T00:00:00.000Z;2018-02-06;0;-10.6;47;3.5;1803;-19.7;0;0;0
2018-02-06T01:00:00.000Z;2018-02-06;1;-10.9;36;3.3;2000;-23;0;0;0
2018-02-06T02:00:00.000Z;2018-02-06;2;-11.2;36;2.9;1981;-23.3;0;0;0
2018-02-06T03:00:00.000Z;2018-02-06;3;-11.6;35;3.2;1992;-24;0;0;0
2018-02-06T04:00:00.000Z;2018-02-06;4;-12;36;2.7;1998;-24;0;0;0
2018-02-06T05:00:00.000Z;2018-02-06;5;-12.3;37;2.9;2000;-24;0;0;0
2018-02-06T06:00:00.000Z;2018-02-06;6;-12.5;40;3.4;1991;-23.3;0;0;0
2018-02-06T07:00:00.000Z;2018-02-06;7;-12.7;41;3.7;1982;-23.2;0;0;0
2018-02-06T08:00:00.000Z;2018-02-06;8;-12.7;41;3.1;2000;-23.2;0.02;0;0
2018-02-06T09:00:00.000Z;2018-02-06;9;-12.3;39;3.7;1984;-23.4;0.45;0;0
2018-02-06T10:00:00.000Z;2018-02-06;10;-11.3;35;4.2;1848;-23.7;1.15;0;0
2018-02-06T11:00:00.000Z;2018-02-06;11;-9.9;32;3.3;1863;-23.5;1.72;NA;0
2018-02-06T12:00:00.000Z;2018-02-06;12;-8.2;31;2.7;1858;-22.3;2.09;0;0
2018-02-06T13:00:00.000Z;2018-02-06;13;-7.5;28;4.3;1904;-22.9;2.3;0;0
2018-02-06T14:00:00.000Z;2018-02-06;14;-7;26;4.4;1986;-23.3;2.24;0;0
2018-02-06T15:00:00.000Z;2018-02-06;15;-5.9;25;3.1;1936;-22.8;1.93;0;0
2018-02-06T16:00:00.000Z;2018-02-06;16;-5.9;24;3.5;2000;-23.2;1.44;0;0
2018-02-06T17:00:00.000Z;2018-02-06;17;-6.6;29;2.5;2000;-21.7;0.68;0;0
2018-02-06T18:00:00.000Z;2018-02-06;18;-7.6;36;3.3;2000;-20.1;0.11;0;0
2018-02-06T19:00:00.000Z;2018-02-06;19;-8.4;37;4;2000;-20.5;0;0;0
2018-02-06T20:00:00.000Z;2018-02-06;20;-9.6;34;2.6;2000;-22.5;0;0;0
2018-02-06T21:00:00.000Z;2018-02-06;21;-10.6;39;3.1;2000;-21.9;0;NA;0
2018-02-06T22:00:00.000Z;2018-02-06;22;-11.1;43;1.8;1960;-21.2;0;0;0
2018-02-06T23:00:00.000Z;2018-02-06;23;-11.8;46;1.1;1860;-21.1;0;0;0
2018-02-07T00:00:00.000Z;2018-02-07;0;-12.3;47;0.4;1848;-21.3;0;0;0
2018-02-07T01:00:00.000Z;2018-02-07;1;-12.3;47;1.9;1837;-21.3;0;0;0
2018-02-07T02:00:00.000Z;2018-02-07;2;-12.5;50;1;1722;-20.8;0;0;0
2018-02-07T03:00:00.000Z;2018-02-07;3;-12.5;49;1.5;1885;-21;0;0;0
2018-02-07T04:00:00.000Z;2018-02-07;4;-13.1;54;0.7;1369;-20.4;0;0;0
